"transaction_id","customer_id","timestamp","amount","payment_method","device_type","ip_country","billing_country","failed_attempts","account_age_days","previous_order_count","avg_order_value","is_new_customer","country_mismatch","amount_to_avg_ratio","is_fraud"
"V2TXN-000173","CUST-V2-0353","2025-01-26T02:49:06.7240000+05:30","984","NETBANKING","Desktop","AE","AE","0","23","1","1521","true","false","0.6469","0"
"V2TXN-000174","CUST-V2-0399","2025-01-26T09:16:58.1330000+05:30","786","WALLET","Desktop","US","US","0","5","0","1190","true","false","0.6605","0"
"V2TXN-000175","CUST-V2-0652","2025-01-26T16:11:04.1580000+05:30","181","WALLET","Mobile","IN","IN","0","24","1","153","true","false","1.1830","1"
"V2TXN-000176","CUST-V2-0042","2025-01-26T17:47:47.2280000+05:30","4303","UPI","Mobile","US","US","0","910","17","4030","false","false","1.0677","0"
"V2TXN-000177","CUST-V2-0380","2025-01-26T20:56:03.1170000+05:30","2501","CARD","Desktop","SA","SA","0","294","4","1515","false","false","1.6508","0"
"V2TXN-000178","CUST-V2-0608","2025-01-26T21:07:47.4190000+05:30","1923","CARD","Mobile","IN","IN","1","630","15","1962","false","false","0.9801","0"
"V2TXN-000179","CUST-V2-0095","2025-01-26T22:45:16.9670000+05:30","1415","NETBANKING","Desktop","IN","IN","0","1441","24","1593","false","false","0.8883","0"
"V2TXN-000180","CUST-V2-0894","2025-01-26T23:16:46.8910000+05:30","807","WALLET","Mobile","GB","GB","0","1087","25","865","false","false","0.9329","0"
"V2TXN-000181","CUST-V2-0960","2025-01-27T02:00:16.4780000+05:30","3623","BANK_TRANSFER","Mobile","IN","IN","0","938","10","2741","false","false","1.3218","0"
"V2TXN-000182","CUST-V2-0498","2025-01-27T02:31:21.7630000+05:30","3391","CARD","Mobile","IN","IN","0","5","1","3775","true","false","0.8983","0"
"V2TXN-000183","CUST-V2-0635","2025-01-27T03:37:06.9020000+05:30","941","CARD","Mobile","GB","GB","0","3","1","1540","true","false","0.6110","0"
"V2TXN-000184","CUST-V2-0474","2025-01-27T06:22:25.3300000+05:30","1431","WALLET","Desktop","IN","IN","0","25","2","1779","false","false","0.8044","0"
"V2TXN-000185","CUST-V2-0244","2025-01-27T07:06:17.7400000+05:30","1364","UPI","Mobile","IN","IN","0","839","12","1268","false","false","1.0757","0"
"V2TXN-000186","CUST-V2-0701","2025-01-27T11:27:19.9730000+05:30","8013","CARD","Desktop","GB","GB","0","19","1","9084","true","false","0.8821","0"
"V2TXN-000187","CUST-V2-0739","2025-01-27T11:46:56.8570000+05:30","1294","CARD","Mobile","IN","IN","0","15","0","1392","true","false","0.9296","0"
"V2TXN-000188","CUST-V2-0553","2025-01-27T12:55:58.2900000+05:30","4962","NETBANKING","Mobile","IN","IN","0","1350","39","4414","false","false","1.1242","0"
"V2TXN-000189","CUST-V2-0695","2025-01-27T13:39:25.8750000+05:30","1029","UPI","Mobile","IN","IN","0","16","1","1134","true","false","0.9074","0"
"V2TXN-000190","CUST-V2-0382","2025-01-27T14:31:28.1290000+05:30","1076","WALLET","Mobile","IN","IN","0","15","0","713","true","false","1.5091","0"
"V2TXN-000191","CUST-V2-0200","2025-01-27T18:30:08.8260000+05:30","195","CARD","Mobile","GB","GB","6","22","0","835","true","false","0.2335","1"
"V2TXN-000192","CUST-V2-0409","2025-01-27T21:25:19.2680000+05:30","7024","UPI","Mobile","AU","AU","1","19","1","4708","true","false","1.4919","0"
"V2TXN-000193","CUST-V2-0736","2025-01-27T23:13:40.5730000+05:30","459","CARD","Tablet","SG","SG","0","742","20","316","false","false","1.4525","1"
"V2TXN-000194","CUST-V2-0192","2025-01-28T00:22:31.7650000+05:30","871","CARD","Desktop","IN","IN","0","2","1","1137","true","false","0.7661","0"
"V2TXN-000195","CUST-V2-0105","2025-01-28T01:15:23.9070000+05:30","841","CARD","Mobile","IN","IN","0","552","7","654","false","false","1.2859","0"
"V2TXN-000196","CUST-V2-0624","2025-01-28T08:40:16.7190000+05:30","1144","CARD","Mobile","IN","IN","0","21","1","1415","true","false","0.8085","0"
"V2TXN-000197","CUST-V2-0959","2025-01-28T08:51:04.7140000+05:30","17146","CARD","Desktop","CA","CA","0","21","0","1915","true","false","8.9535","1"
"V2TXN-000198","CUST-V2-0868","2025-01-28T11:13:12.0430000+05:30","3040","CARD","Mobile","IN","IN","1","17","1","4147","true","false","0.7331","0"
"V2TXN-000199","CUST-V2-0888","2025-01-28T14:21:00.8770000+05:30","10507","NETBANKING","Desktop","US","US","0","24","1","7579","true","false","1.3863","0"
"V2TXN-000200","CUST-V2-0507","2025-01-28T14:28:46.2000000+05:30","5148","UPI","Mobile","IN","IN","0","22","1","3916","true","false","1.3146","0"
"V2TXN-000201","CUST-V2-0071","2025-01-28T15:05:33.7700000+05:30","1773","UPI","Mobile","IN","IN","1","1203","19","1304","false","false","1.3597","0"
"V2TXN-000202","CUST-V2-0205","2025-01-28T15:44:45.5700000+05:30","3308","CARD","Mobile","IN","IN","1","1352","40","4360","false","false","0.7587","0"
"V2TXN-000203","CUST-V2-0637","2025-01-28T19:13:14.8880000+05:30","2828","WALLET","Tablet","IN","IN","0","1015","21","2726","false","false","1.0374","0"
"V2TXN-000204","CUST-V2-0093","2025-01-29T00:01:07.7770000+05:30","706","NETBANKING","Mobile","CA","IN","0","11","1","352","true","true","2.0057","0"
"V2TXN-000205","CUST-V2-0296","2025-01-29T02:58:36.3570000+05:30","1961","UPI","Mobile","IN","IN","0","10","1","1658","true","false","1.1828","1"
"V2TXN-000206","CUST-V2-0813","2025-01-29T10:56:05.9490000+05:30","183339","WALLET","Tablet","AU","AU","1","37","1","57021","false","false","3.2153","1"
"V2TXN-000207","CUST-V2-0269","2025-01-29T14:09:48.9470000+05:30","3853","NETBANKING","Mobile","GB","GB","0","231","8","3044","false","false","1.2658","0"
"V2TXN-000208","CUST-V2-0368","2025-01-29T20:29:21.8280000+05:30","1441","CARD","Mobile","IN","IN","0","971","16","1032","false","false","1.3963","0"
"V2TXN-000209","CUST-V2-0270","2025-01-30T00:57:00.4280000+05:30","5000","CARD","Desktop","IN","IN","0","24","1","805","true","false","6.2112","1"
"V2TXN-000210","CUST-V2-0241","2025-01-30T01:54:28.3400000+05:30","8445","UPI","Mobile","IN","IN","0","1290","32","4025","false","false","2.0981","0"
"V2TXN-000211","CUST-V2-0002","2025-01-30T02:14:31.9900000+05:30","4435","UPI","Mobile","IN","IN","0","1149","31","3875","false","false","1.1445","0"
"V2TXN-000212","CUST-V2-0968","2025-01-30T02:43:38.7440000+05:30","3209","CARD","Desktop","IN","IN","0","69","2","1822","false","false","1.7613","0"
"V2TXN-000213","CUST-V2-0736","2025-01-30T13:43:36.4280000+05:30","207","UPI","Desktop","SG","SG","1","744","21","322","false","false","0.6429","0"
"V2TXN-000214","CUST-V2-0589","2025-01-30T19:33:37.0090000+05:30","2170","CARD","Mobile","US","US","1","19","1","2490","true","false","0.8715","0"
"V2TXN-000215","CUST-V2-0671","2025-01-30T19:44:32.3140000+05:30","4039","CARD","Mobile","AE","AE","0","1283","16","1868","false","false","2.1622","0"
"V2TXN-000216","CUST-V2-0827","2025-01-30T22:14:56.4600000+05:30","30823","CARD","Mobile","IN","IN","0","23","0","6349","true","false","4.8548","1"
"V2TXN-000217","CUST-V2-0269","2025-01-30T23:40:20.3880000+05:30","2423","NETBANKING","Mobile","GB","GB","1","232","9","3134","false","false","0.7731","0"
"V2TXN-000218","CUST-V2-0119","2025-01-31T04:28:22.9220000+05:30","3575","WALLET","Mobile","IN","IN","2","23","1","2465","true","false","1.4503","0"
"V2TXN-000219","CUST-V2-0499","2025-01-31T05:10:20.5120000+05:30","386","UPI","Mobile","IN","IN","1","1486","30","535","false","false","0.7215","0"
"V2TXN-000220","CUST-V2-0533","2025-01-31T07:25:07.2410000+05:30","5386","UPI","Mobile","IN","IN","0","825","17","3244","false","false","1.6603","0"
"V2TXN-000221","CUST-V2-0106","2025-01-31T08:51:57.3530000+05:30","2329","UPI","Mobile","SG","SG","0","1","1","1787","true","false","1.3033","0"
"V2TXN-000222","CUST-V2-0759","2025-01-31T12:00:01.0350000+05:30","7882","CARD","Desktop","CA","IN","0","21","1","1610","true","true","4.8957","1"
"V2TXN-000223","CUST-V2-0224","2025-01-31T16:39:36.5080000+05:30","1185","CARD","Mobile","IN","IN","0","1085","26","1175","false","false","1.0085","0"
"V2TXN-000224","CUST-V2-0030","2025-01-31T16:47:06.1910000+05:30","3176","UPI","Mobile","IN","IN","0","34","1","2461","false","false","1.2905","0"
"V2TXN-000225","CUST-V2-0149","2025-01-31T17:07:10.3120000+05:30","13949","CARD","Desktop","US","IN","0","17","0","1961","true","true","7.1132","1"
"V2TXN-000226","CUST-V2-0043","2025-01-31T17:13:14.9890000+05:30","556","CARD","Tablet","CA","CA","0","14","0","980","true","false","0.5673","0"
"V2TXN-000227","CUST-V2-0831","2025-02-01T02:34:13.1750000+05:30","474","UPI","Mobile","IN","IN","1","9","1","572","true","false","0.8287","0"
"V2TXN-000228","CUST-V2-0806","2025-02-01T05:31:38.5190000+05:30","4484","WALLET","Tablet","AE","AE","1","14","1","4372","true","false","1.0256","0"
"V2TXN-000229","CUST-V2-0042","2025-02-01T08:45:29.0030000+05:30","4841","CARD","Mobile","US","US","0","916","18","4045","false","false","1.1968","1"
"V2TXN-000230","CUST-V2-0123","2025-02-01T11:47:59.4040000+05:30","1528","UPI","Mobile","IN","IN","0","13","1","984","true","false","1.5528","0"
"V2TXN-000231","CUST-V2-0855","2025-02-01T13:12:57.8310000+05:30","1656","CARD","Desktop","US","US","0","19","0","2205","true","false","0.7510","0"
"V2TXN-000232","CUST-V2-0042","2025-02-01T17:23:07.0840000+05:30","2757","UPI","Mobile","US","US","0","916","19","4087","false","false","0.6746","0"
"V2TXN-000233","CUST-V2-0268","2025-02-01T20:25:35.5480000+05:30","756","CARD","Mobile","SG","AU","1","5","0","616","true","true","1.2273","1"
"V2TXN-000234","CUST-V2-0637","2025-02-01T21:07:55.9230000+05:30","2324","WALLET","Tablet","IN","IN","0","1019","22","2730","false","false","0.8513","0"
"V2TXN-000235","CUST-V2-0885","2025-02-02T04:49:55.4420000+05:30","1602","CARD","Tablet","IN","IN","0","45","2","1158","false","false","1.3834","0"
"V2TXN-000236","CUST-V2-0740","2025-02-02T05:28:44.3190000+05:30","1881","NETBANKING","Mobile","AE","AE","0","12","1","1366","true","false","1.3770","0"
"V2TXN-000237","CUST-V2-0491","2025-02-02T22:06:21.7720000+05:30","1034","NETBANKING","Mobile","IN","IN","0","24","0","1737","true","false","0.5953","0"
"V2TXN-000238","CUST-V2-0253","2025-02-03T01:26:54.3450000+05:30","7051","CARD","Mobile","IN","IN","0","45","2","8310","false","false","0.8485","0"
"V2TXN-000239","CUST-V2-0987","2025-02-03T06:54:17.2990000+05:30","2809","UPI","Mobile","IN","IN","1","1392","40","1856","false","false","1.5135","0"
"V2TXN-000240","CUST-V2-0391","2025-02-03T08:30:51.3750000+05:30","1533","UPI","Tablet","GB","GB","0","17","2","1297","false","false","1.1820","0"
"V2TXN-000241","CUST-V2-0911","2025-02-03T09:57:38.5570000+05:30","4163","CARD","Tablet","CA","CA","0","12","1","2577","true","false","1.6154","0"
"V2TXN-000242","CUST-V2-0988","2025-02-03T20:15:54.7590000+05:30","1105","UPI","Mobile","GB","GB","0","462","5","1074","false","false","1.0289","0"
"V2TXN-000243","CUST-V2-0350","2025-02-04T04:16:28.6540000+05:30","737","WALLET","Desktop","IN","IN","0","3","1","724","true","false","1.0180","0"
"V2TXN-000244","CUST-V2-0800","2025-02-04T09:57:44.2110000+05:30","4651","UPI","Mobile","AE","AE","1","689","10","2300","false","false","2.0222","0"
"V2TXN-000245","CUST-V2-0208","2025-02-04T10:01:23.8080000+05:30","1044","CARD","Mobile","IN","IN","0","957","22","1821","false","false","0.5733","0"
"V2TXN-000246","CUST-V2-0735","2025-02-04T10:50:17.2090000+05:30","2199","UPI","Mobile","AU","AU","0","230","4","2352","false","false","0.9349","0"
"V2TXN-000247","CUST-V2-0735","2025-02-04T19:08:27.5210000+05:30","3667","CARD","Mobile","AU","AU","3","230","5","2321","false","false","1.5799","0"
"V2TXN-000248","CUST-V2-0224","2025-02-04T19:14:01.3320000+05:30","1415","CARD","Mobile","IN","IN","0","1089","27","1176","false","false","1.2032","1"
"V2TXN-000249","CUST-V2-0042","2025-02-04T20:11:48.5770000+05:30","3166","UPI","Mobile","US","US","1","919","20","4020","false","false","0.7876","0"
"V2TXN-000250","CUST-V2-0551","2025-02-05T00:14:53.4160000+05:30","2045","CARD","Desktop","IN","IN","0","6","1","1905","true","false","1.0735","0"
"V2TXN-000251","CUST-V2-0001","2025-02-05T00:34:20.4970000+05:30","2327","CARD","Desktop","DE","IN","3","24","1","1564","true","true","1.4879","1"
"V2TXN-000252","CUST-V2-0335","2025-02-05T04:18:04.5620000+05:30","1395","CARD","Mobile","CA","CA","0","24","1","1460","true","false","0.9555","0"
"V2TXN-000253","CUST-V2-0856","2025-02-05T05:45:44.8690000+05:30","3375","UPI","Desktop","IN","IN","0","24","0","1450","true","false","2.3276","0"
"V2TXN-000254","CUST-V2-0424","2025-02-05T07:05:35.7930000+05:30","1132","UPI","Mobile","GB","GB","0","13","1","1687","true","false","0.6710","0"
"V2TXN-000255","CUST-V2-0811","2025-02-05T08:56:30.0420000+05:30","1631","UPI","Mobile","GB","GB","0","18","1","1465","true","false","1.1133","0"
"V2TXN-000256","CUST-V2-0229","2025-02-05T11:21:05.0640000+05:30","3840","UPI","Desktop","IN","IN","0","527","8","2673","false","false","1.4366","0"
"V2TXN-000257","CUST-V2-0190","2025-02-05T11:25:02.8160000+05:30","1251","CARD","Mobile","IN","IN","3","8","1","4955","true","false","0.2525","1"
"V2TXN-000258","CUST-V2-0164","2025-02-05T13:09:41.8890000+05:30","2317","CARD","Desktop","IN","IN","0","435","9","2176","false","false","1.0648","0"
"V2TXN-000259","CUST-V2-0407","2025-02-05T13:38:44.7000000+05:30","3148","CARD","Mobile","IN","IN","0","83","1","1973","false","false","1.5955","0"
"V2TXN-000260","CUST-V2-0983","2025-02-05T15:26:19.3380000+05:30","761","UPI","Mobile","GB","GB","0","469","4","839","false","false","0.9070","0"
"V2TXN-000261","CUST-V2-0153","2025-02-06T07:20:23.0790000+05:30","1921","CARD","Mobile","IN","IN","0","858","26","2622","false","false","0.7326","0"
"V2TXN-000262","CUST-V2-0502","2025-02-06T07:28:22.3600000+05:30","3227","WALLET","Mobile","US","IN","1","3","0","2819","true","true","1.1447","1"
"V2TXN-000263","CUST-V2-0105","2025-02-06T13:18:14.6240000+05:30","569","CARD","Mobile","IN","IN","0","562","8","678","false","false","0.8392","0"
"V2TXN-000264","CUST-V2-0498","2025-02-06T17:22:56.5960000+05:30","5016","CARD","Mobile","IN","IN","0","16","2","3583","false","false","1.3999","0"
"V2TXN-000265","CUST-V2-0162","2025-02-06T19:41:05.8370000+05:30","911","UPI","Mobile","CA","CA","0","48","1","413","false","false","2.2058","0"
"V2TXN-000266","CUST-V2-0042","2025-02-06T21:46:17.6060000+05:30","2950","UPI","Mobile","US","US","0","921","21","3980","false","false","0.7412","0"
"V2TXN-000267","CUST-V2-0680","2025-02-07T01:50:48.5570000+05:30","1414","UPI","Mobile","AE","AE","0","15","1","1530","true","false","0.9242","0"
"V2TXN-000268","CUST-V2-0951","2025-02-07T07:51:55.4540000+05:30","2025","UPI","Mobile","IN","IN","0","8","0","2011","true","false","1.0070","0"
"V2TXN-000269","CUST-V2-0981","2025-02-07T09:11:34.5350000+05:30","3291","CARD","Desktop","US","US","0","7","1","3334","true","false","0.9871","0"
"V2TXN-000270","CUST-V2-0107","2025-02-07T09:16:56.2940000+05:30","18297","CARD","Mobile","US","US","0","19","0","2702","true","false","6.7717","1"
"V2TXN-000271","CUST-V2-0529","2025-02-07T09:54:56.5310000+05:30","5743","CARD","Desktop","US","GB","1","9","0","727","true","true","7.8996","1"
"V2TXN-000272","CUST-V2-0943","2025-02-07T18:50:33.8790000+05:30","2203","UPI","Desktop","SG","SG","0","506","8","1711","false","false","1.2876","0"
"V2TXN-000273","CUST-V2-0838","2025-02-07T20:01:34.7270000+05:30","2025","CARD","Desktop","IN","IN","0","867","9","1459","false","false","1.3879","0"
"V2TXN-000274","CUST-V2-0861","2025-02-07T21:09:51.0380000+05:30","2982","CARD","Mobile","IN","IN","0","634","16","2149","false","false","1.3876","0"
"V2TXN-000275","CUST-V2-0728","2025-02-07T23:39:14.1400000+05:30","10295","CARD","Desktop","SA","SA","0","1","0","1281","true","false","8.0367","1"
"V2TXN-000276","CUST-V2-0568","2025-02-08T00:42:01.4930000+05:30","2128","UPI","Desktop","IN","IN","0","65","2","1659","false","false","1.2827","0"
"V2TXN-000277","CUST-V2-0747","2025-02-08T00:52:12.6820000+05:30","11581","CARD","Mobile","US","US","0","2","1","12783","true","false","0.9060","0"
"V2TXN-000278","CUST-V2-0433","2025-02-08T06:57:23.2010000+05:30","16483","CARD","Desktop","IN","IN","0","47","2","5206","false","false","3.1662","1"
"V2TXN-000279","CUST-V2-0807","2025-02-08T08:09:18.9320000+05:30","1754","WALLET","Mobile","US","US","0","694","10","1335","false","false","1.3139","0"
"V2TXN-000280","CUST-V2-0998","2025-02-08T14:12:24.1730000+05:30","966","UPI","Mobile","IN","IN","0","242","5","1705","false","false","0.5666","0"
"V2TXN-000281","CUST-V2-0391","2025-02-08T15:16:31.5190000+05:30","1912","UPI","Tablet","GB","GB","0","22","3","1375","false","false","1.3905","0"
"V2TXN-000282","CUST-V2-0292","2025-02-08T15:31:26.5440000+05:30","1102","CARD","Mobile","IN","IN","0","4","1","1212","true","false","0.9092","0"
"V2TXN-000283","CUST-V2-0639","2025-02-08T19:13:24.5320000+05:30","28857","CARD","Desktop","IN","IN","1","17","0","3448","true","false","8.3692","0"
"V2TXN-000284","CUST-V2-0141","2025-02-08T20:18:30.7900000+05:30","824","NETBANKING","Mobile","IN","IN","0","561","9","894","false","false","0.9217","0"
"V2TXN-000285","CUST-V2-0625","2025-02-08T21:16:35.3410000+05:30","6555","UPI","Tablet","SG","SG","1","110","2","7089","false","false","0.9247","0"
"V2TXN-000286","CUST-V2-0965","2025-02-08T21:46:04.7900000+05:30","892","UPI","Mobile","GB","GB","1","620","13","1568","false","false","0.5689","0"
"V2TXN-000287","CUST-V2-0843","2025-02-08T23:01:53.9070000+05:30","2799","UPI","Mobile","IN","IN","0","860","23","4731","false","false","0.5916","0"
"V2TXN-000288","CUST-V2-0308","2025-02-09T05:04:47.6310000+05:30","2362","CARD","Desktop","US","US","1","22","1","2492","true","false","0.9478","0"
"V2TXN-000289","CUST-V2-0788","2025-02-09T08:01:32.2990000+05:30","10964","CARD","Mobile","SA","SA","0","17","1","1434","true","false","7.6457","1"
"V2TXN-000290","CUST-V2-0444","2025-02-09T08:09:53.5500000+05:30","7658","WALLET","Mobile","IN","IN","1","38","1","11955","false","false","0.6406","0"
"V2TXN-000291","CUST-V2-0051","2025-02-09T14:19:00.1150000+05:30","3861","NETBANKING","Mobile","IN","IN","0","43","2","3227","false","false","1.1965","1"
"V2TXN-000292","CUST-V2-0768","2025-02-09T15:09:13.9120000+05:30","1163","NETBANKING","Mobile","IN","IN","1","690","11","1072","false","false","1.0849","0"
"V2TXN-000293","CUST-V2-0846","2025-02-09T16:49:51.5110000+05:30","700","NETBANKING","Desktop","IN","IN","0","30","1","561","true","false","1.2478","0"
"V2TXN-000294","CUST-V2-0356","2025-02-09T18:27:55.9640000+05:30","2243","UPI","Mobile","US","US","0","21","0","2437","true","false","0.9204","0"
"V2TXN-000295","CUST-V2-0469","2025-02-09T18:47:01.4690000+05:30","3070","CARD","Mobile","US","US","0","1399","25","2076","false","false","1.4788","0"
"V2TXN-000296","CUST-V2-0854","2025-02-09T19:32:16.4800000+05:30","6744","CARD","Mobile","GB","GB","2","8","0","1666","true","false","4.0480","1"
"V2TXN-000297","CUST-V2-0380","2025-02-09T19:46:25.0420000+05:30","1587","UPI","Desktop","SA","SA","1","308","5","1712","false","false","0.9270","0"
"V2TXN-000298","CUST-V2-0162","2025-02-10T01:16:34.7150000+05:30","1091","UPI","Mobile","CA","CA","0","51","2","662","false","false","1.6480","0"
"V2TXN-000299","CUST-V2-0219","2025-02-10T03:16:36.4310000+05:30","2019","UPI","Desktop","US","US","0","1","1","2028","true","false","0.9956","0"
"V2TXN-000300","CUST-V2-0817","2025-02-10T03:31:29.1510000+05:30","6368","UPI","Mobile","SG","SG","0","1076","25","5662","false","false","1.1247","0"
"V2TXN-000301","CUST-V2-0972","2025-02-10T05:17:45.5690000+05:30","2906","UPI","Desktop","IN","IN","0","18","1","3542","true","false","0.8204","0"
