"transaction_id","customer_id","amount","payment_method","device_type","ip_country","billing_country","failed_attempts","account_age_days","previous_order_count","avg_order_value","is_new_customer","is_fraud"
"MLTXN-000267","CUST-ML-0350","4530","NETBANKING","Mobile","AU","AU","0","1028","11","1356","false","0"
"MLTXN-000268","CUST-ML-0059","8026","NETBANKING","Mobile","AE","SA","0","408","6","2251","false","0"
"MLTXN-000269","CUST-ML-0471","7114","UPI","Mobile","IN","IN","0","398","12","2710","false","0"
"MLTXN-000270","CUST-ML-0461","1987","CARD","Mobile","AU","AU","0","534","14","572","false","0"
"MLTXN-000271","CUST-ML-0088","1401","UPI","Mobile","IN","IN","0","4","2","1318","false","0"
"MLTXN-000272","CUST-ML-0242","333","NETBANKING","Desktop","US","US","0","21","2","486","false","0"
"MLTXN-000273","CUST-ML-0419","854","WALLET","Desktop","IN","IN","0","457","15","1628","false","0"
"MLTXN-000274","CUST-ML-0521","3087","CARD","Mobile","GB","GB","0","1080","29","2984","false","0"
"MLTXN-000275","CUST-ML-0050","792","CARD","Desktop","IN","IN","0","33","1","547","false","0"
"MLTXN-000276","CUST-ML-0509","1457","UPI","Mobile","US","CA","2","509","14","5211","false","1"
"MLTXN-000277","CUST-ML-0499","7815","UPI","Mobile","IN","IN","0","189","9","3205","false","0"
"MLTXN-000278","CUST-ML-0151","3462","NETBANKING","Mobile","IN","IN","2","868","20","2322","false","0"
"MLTXN-000279","CUST-ML-0206","10916","CARD","Desktop","AE","AE","0","21","1","6574","false","0"
"MLTXN-000280","CUST-ML-0100","360","CARD","Desktop","CA","IN","4","19","2","823","false","1"
"MLTXN-000281","CUST-ML-0216","3402","UPI","Tablet","CA","AE","0","546","8","1958","false","0"
"MLTXN-000282","CUST-ML-0238","4453","UPI","Mobile","IN","IN","0","853","16","4343","false","0"
"MLTXN-000283","CUST-ML-0016","3882","UPI","Mobile","GB","GB","0","740","15","3700","false","0"
"MLTXN-000284","CUST-ML-0414","14259","UPI","Mobile","IN","IN","0","499","7","4677","false","0"
"MLTXN-000285","CUST-ML-0042","1544","CARD","Mobile","US","US","0","1097","31","2503","false","0"
"MLTXN-000286","CUST-ML-0540","1012","WALLET","Mobile","AU","AU","0","714","25","1737","false","0"
"MLTXN-000287","CUST-ML-0292","2020","CARD","Mobile","DE","DE","1","11","0","2798","true","0"
"MLTXN-000288","CUST-ML-0417","2666","BANK_TRANSFER","Mobile","IN","IN","0","207","4","1008","false","0"
"MLTXN-000289","CUST-ML-0454","1562","NETBANKING","Desktop","IN","IN","0","8","0","804","true","0"
"MLTXN-000290","CUST-ML-0055","7008","NETBANKING","Mobile","US","US","0","525","8","6682","false","0"
"MLTXN-000291","CUST-ML-0581","1964","UPI","Mobile","AU","AU","5","620","23","660","false","0"
"MLTXN-000292","CUST-ML-0271","3847","UPI","Mobile","IN","IN","0","9","1","4414","true","0"
"MLTXN-000293","CUST-ML-0436","6880","UPI","Mobile","IN","IN","3","3","0","3689","true","0"
"MLTXN-000294","CUST-ML-0083","5338","WALLET","Desktop","AE","AE","1","601","15","4143","false","0"
"MLTXN-000295","CUST-ML-0517","809","WALLET","Mobile","AU","AU","1","202","8","1884","false","0"
"MLTXN-000296","CUST-ML-0120","1660","CARD","Mobile","US","US","0","709","19","877","false","0"
"MLTXN-000297","CUST-ML-0555","975","CARD","Mobile","IN","IN","0","314","10","1701","false","0"
"MLTXN-000298","CUST-ML-0190","19744","UPI","Mobile","IN","IN","0","173","8","1522","false","1"
"MLTXN-000299","CUST-ML-0274","2532","UPI","Mobile","IN","IN","2","531","10","2400","false","0"
"MLTXN-000300","CUST-ML-0386","1257","UPI","Tablet","US","US","0","56","3","1953","false","1"
"MLTXN-000301","CUST-ML-0481","1458","UPI","Mobile","IN","IN","0","940","28","3232","false","0"
"MLTXN-000302","CUST-ML-0293","1348","CARD","Mobile","AU","AU","0","1","1","2907","true","0"
"MLTXN-000303","CUST-ML-0070","1408","WALLET","Mobile","AE","AE","1","420","14","1833","false","0"
"MLTXN-000304","CUST-ML-0303","1140","UPI","Desktop","IN","IN","1","127","5","1033","false","0"
"MLTXN-000305","CUST-ML-0384","5184","UPI","Desktop","IN","IN","0","18","4","566","false","0"
"MLTXN-000306","CUST-ML-0351","1030","CARD","Mobile","IN","US","0","794","12","702","false","0"
"MLTXN-000307","CUST-ML-0214","1485","UPI","Mobile","US","US","2","16","1","1215","false","0"
"MLTXN-000308","CUST-ML-0525","827","UPI","Desktop","US","US","0","776","8","1242","false","0"
"MLTXN-000309","CUST-ML-0095","2006","UPI","Desktop","IN","IN","0","764","16","2830","false","1"
"MLTXN-000310","CUST-ML-0055","3712","NETBANKING","Mobile","US","US","0","525","9","5572","false","0"
"MLTXN-000311","CUST-ML-0413","859","UPI","Mobile","US","US","4","6","1","1727","true","0"
"MLTXN-000312","CUST-ML-0564","3246","BANK_TRANSFER","Mobile","AU","AU","0","64","4","2387","false","0"
"MLTXN-000313","CUST-ML-0563","1821","UPI","Mobile","IN","IN","0","10","0","2409","true","0"
"MLTXN-000314","CUST-ML-0154","3058","UPI","Desktop","SA","SA","0","20","1","2281","false","0"
"MLTXN-000315","CUST-ML-0042","3128","CARD","Mobile","US","US","2","1097","32","3363","false","0"
"MLTXN-000316","CUST-ML-0309","5304","CARD","Mobile","IN","IN","0","643","6","2564","false","0"
"MLTXN-000317","CUST-ML-0208","6548","UPI","Desktop","IN","IN","1","405","8","6544","false","0"
"MLTXN-000318","CUST-ML-0425","876","UPI","Mobile","IN","IN","2","384","13","1784","false","0"
"MLTXN-000319","CUST-ML-0320","843","CARD","Mobile","IN","IN","1","379","12","807","false","0"
"MLTXN-000320","CUST-ML-0135","693","CARD","Mobile","IN","IN","0","329","9","1036","false","0"
"MLTXN-000321","CUST-ML-0454","314","NETBANKING","Desktop","IN","IN","1","8","1","468","true","0"
"MLTXN-000322","CUST-ML-0087","728","CARD","Mobile","DE","DE","1","1125","31","648","false","0"
"MLTXN-000323","CUST-ML-0150","2776","CARD","Mobile","IN","IN","0","1160","36","2337","false","1"
"MLTXN-000324","CUST-ML-0599","3153","CARD","Mobile","IN","IN","1","964","28","2222","false","0"
"MLTXN-000325","CUST-ML-0014","6036","CARD","Mobile","IN","IN","0","619","20","9408","false","0"
"MLTXN-000326","CUST-ML-0065","1081","WALLET","Mobile","SG","SG","0","327","9","2905","false","0"
"MLTXN-000327","CUST-ML-0432","4438","UPI","Desktop","IN","IN","2","308","3","3427","false","0"
"MLTXN-000328","CUST-ML-0187","1331","NETBANKING","Mobile","US","IN","0","1333","32","698","false","0"
"MLTXN-000329","CUST-ML-0455","722","UPI","Desktop","IN","IN","5","1125","23","724","false","0"
"MLTXN-000330","CUST-ML-0523","2331","UPI","Mobile","IN","IN","0","21","2","1586","false","0"
"MLTXN-000331","CUST-ML-0557","2181","CARD","Desktop","US","US","3","3","2","1458","false","0"
"MLTXN-000332","CUST-ML-0439","517","NETBANKING","Mobile","IN","IN","1","348","11","940","false","0"
"MLTXN-000333","CUST-ML-0067","910","CARD","Desktop","IN","IN","0","21","1","637","false","0"
"MLTXN-000334","CUST-ML-0045","156","UPI","Mobile","IN","IN","0","472","5","375","false","0"
"MLTXN-000335","CUST-ML-0439","3439","NETBANKING","Mobile","IN","IN","0","348","12","1260","false","1"
"MLTXN-000336","CUST-ML-0242","285","NETBANKING","Desktop","US","US","1","21","3","471","false","0"
"MLTXN-000337","CUST-ML-0490","3482","CARD","Mobile","CA","CA","1","33","1","1851","false","0"
"MLTXN-000338","CUST-ML-0570","928","CARD","Mobile","GB","GB","0","542","18","808","false","0"
"MLTXN-000339","CUST-ML-0308","4141","UPI","Mobile","US","US","0","415","14","1934","false","0"
"MLTXN-000340","CUST-ML-0157","491","CARD","Desktop","DE","DE","1","802","19","593","false","0"
"MLTXN-000341","CUST-ML-0005","2366","BANK_TRANSFER","Desktop","IN","IN","0","215","3","1415","false","0"
"MLTXN-000342","CUST-ML-0587","6149","UPI","Desktop","IN","IN","0","553","14","3195","false","0"
"MLTXN-000343","CUST-ML-0442","3673","NETBANKING","Mobile","AE","AE","0","157","5","4013","false","0"
"MLTXN-000344","CUST-ML-0272","4574","WALLET","Mobile","US","US","0","11","3","4275","false","0"
"MLTXN-000345","CUST-ML-0382","11555","UPI","Desktop","AE","AE","0","327","5","6481","false","0"
"MLTXN-000346","CUST-ML-0165","1415","UPI","Mobile","IN","IN","0","44","1","1131","false","0"
"MLTXN-000347","CUST-ML-0088","2223","UPI","Mobile","IN","IN","2","4","3","2315","false","0"
"MLTXN-000348","CUST-ML-0529","1693","CARD","Mobile","DE","DE","0","542","9","1456","false","0"
"MLTXN-000349","CUST-ML-0535","1107","CARD","Mobile","US","IN","1","969","18","3471","false","0"
"MLTXN-000350","CUST-ML-0341","1023","UPI","Mobile","IN","IN","0","656","8","1788","false","0"
"MLTXN-000351","CUST-ML-0371","690","UPI","Tablet","IN","IN","0","567","17","839","false","0"
"MLTXN-000352","CUST-ML-0365","761","NETBANKING","Mobile","IN","IN","0","527","16","1710","false","0"
"MLTXN-000353","CUST-ML-0037","6116","NETBANKING","Tablet","IN","IN","0","121","1","2947","false","0"
"MLTXN-000354","CUST-ML-0023","3066","UPI","Mobile","IN","IN","0","664","17","2329","false","0"
"MLTXN-000355","CUST-ML-0519","582","UPI","Desktop","CA","CA","0","69","2","1596","false","0"
"MLTXN-000356","CUST-ML-0086","432","CARD","Desktop","SG","SG","0","525","15","938","false","0"
"MLTXN-000357","CUST-ML-0274","3731","UPI","Mobile","IN","IN","0","531","11","1872","false","0"
"MLTXN-000358","CUST-ML-0225","2583","UPI","Mobile","IN","IN","0","1125","10","2073","false","0"
"MLTXN-000359","CUST-ML-0002","454","WALLET","Mobile","SA","IN","2","520","10","774","false","1"
"MLTXN-000360","CUST-ML-0358","809","UPI","Mobile","GB","GB","0","455","9","984","false","1"
"MLTXN-000361","CUST-ML-0333","7191","UPI","Desktop","IN","IN","0","18","1","1055","false","0"
"MLTXN-000362","CUST-ML-0334","196","NETBANKING","Mobile","IN","IN","0","462","11","355","false","0"
"MLTXN-000363","CUST-ML-0193","3282","UPI","Mobile","IN","IN","3","565","11","1624","false","0"
"MLTXN-000364","CUST-ML-0312","2924","UPI","Mobile","GB","GB","0","2","1","2354","true","0"
"MLTXN-000365","CUST-ML-0324","1998","NETBANKING","Mobile","IN","IN","0","21","1","1301","false","0"
"MLTXN-000366","CUST-ML-0023","2897","UPI","Mobile","IN","IN","3","664","18","2663","false","0"
"MLTXN-000367","CUST-ML-0471","3210","UPI","Mobile","IN","IN","1","398","13","2481","false","1"
"MLTXN-000368","CUST-ML-0026","2100","CARD","Mobile","IN","US","0","772","14","1799","false","0"
"MLTXN-000369","CUST-ML-0546","884","UPI","Mobile","AU","AU","1","597","19","936","false","0"
"MLTXN-000370","CUST-ML-0480","2699","CARD","Desktop","US","US","0","119","4","1885","false","0"
"MLTXN-000371","CUST-ML-0332","311","UPI","Mobile","DE","DE","0","294","6","373","false","0"
"MLTXN-000372","CUST-ML-0415","760","CARD","Mobile","GB","GB","0","463","17","984","false","0"
"MLTXN-000373","CUST-ML-0533","91369","CARD","Desktop","AE","AE","0","16","1","6627","false","0"
"MLTXN-000374","CUST-ML-0287","4137","UPI","Mobile","SA","SA","2","21","1","7046","false","0"
"MLTXN-000375","CUST-ML-0458","2574","UPI","Desktop","SG","SG","0","782","14","2409","false","0"
"MLTXN-000376","CUST-ML-0029","1598","UPI","Desktop","SG","SG","0","528","5","4234","false","0"
"MLTXN-000377","CUST-ML-0351","461","CARD","Mobile","US","US","0","794","13","656","false","1"
"MLTXN-000378","CUST-ML-0247","63777","CARD","Desktop","IN","IN","0","167","3","2626","false","1"
"MLTXN-000379","CUST-ML-0320","486","WALLET","Desktop","IN","IN","0","379","13","1030","false","0"
"MLTXN-000380","CUST-ML-0138","17924","CARD","Mobile","AU","IN","0","21","1","10431","false","0"
"MLTXN-000381","CUST-ML-0108","15657","WALLET","Mobile","IN","IN","2","500","6","1912","false","1"
"MLTXN-000382","CUST-ML-0075","2294","CARD","Mobile","IN","IN","0","594","14","2378","false","0"
"MLTXN-000383","CUST-ML-0232","752","UPI","Desktop","SG","SG","0","503","12","936","false","0"
"MLTXN-000384","CUST-ML-0044","1736","CARD","Mobile","IN","IN","0","427","12","4845","false","0"
"MLTXN-000385","CUST-ML-0051","1695","WALLET","Mobile","IN","IN","1","133","5","3139","false","0"
"MLTXN-000386","CUST-ML-0489","3324","CARD","Mobile","IN","IN","0","8","3","3346","false","1"
"MLTXN-000387","CUST-ML-0337","1772","UPI","Desktop","IN","IN","0","21","1","649","false","0"
"MLTXN-000388","CUST-ML-0078","921","WALLET","Desktop","IN","IN","0","559","15","1152","false","0"
"MLTXN-000389","CUST-ML-0273","294","CARD","Mobile","IN","IN","0","421","8","409","false","0"
"MLTXN-000390","CUST-ML-0128","633","NETBANKING","Mobile","IN","IN","4","39","2","1175","false","0"
"MLTXN-000391","CUST-ML-0194","4994","UPI","Mobile","IN","IN","0","189","6","7332","false","0"
"MLTXN-000392","CUST-ML-0282","715","UPI","Desktop","IN","IN","0","318","7","1026","false","0"
"MLTXN-000393","CUST-ML-0247","1872","CARD","Desktop","IN","IN","0","167","4","2472","false","0"
"MLTXN-000394","CUST-ML-0519","2386","CARD","Desktop","GB","CA","0","69","3","1091","false","0"
"MLTXN-000395","CUST-ML-0107","697","BANK_TRANSFER","Mobile","IN","IN","0","14","1","1031","true","0"
"MLTXN-000396","CUST-ML-0208","11846","WALLET","Desktop","IN","IN","1","405","9","7755","false","0"
"MLTXN-000397","CUST-ML-0567","1305","CARD","Mobile","SG","SG","1","1004","22","1674","false","0"
"MLTXN-000398","CUST-ML-0235","2307","NETBANKING","Desktop","IN","IN","0","368","12","2443","false","0"
"MLTXN-000399","CUST-ML-0289","2712","UPI","Mobile","SA","SA","0","21","1","2015","false","1"
"MLTXN-000400","CUST-ML-0453","1179","CARD","Desktop","US","IN","0","522","6","1083","false","0"
"MLTXN-000401","CUST-ML-0525","435","UPI","Desktop","US","US","0","776","9","979","false","0"
"MLTXN-000402","CUST-ML-0565","1062","UPI","Mobile","DE","DE","0","616","17","807","false","0"
"MLTXN-000403","CUST-ML-0004","5338","NETBANKING","Tablet","IN","IN","0","279","2","2272","false","0"
"MLTXN-000404","CUST-ML-0397","466","CARD","Mobile","IN","IN","0","853","31","269","false","0"
"MLTXN-000405","CUST-ML-0258","637","WALLET","Mobile","IN","IN","0","72","2","1201","false","0"
"MLTXN-000406","CUST-ML-0160","4854","UPI","Mobile","US","US","0","412","6","2642","false","0"
"MLTXN-000407","CUST-ML-0416","192","CARD","Desktop","US","US","0","655","13","426","false","0"
"MLTXN-000408","CUST-ML-0065","9642","WALLET","Desktop","SG","SG","0","327","10","3730","false","1"
"MLTXN-000409","CUST-ML-0550","7789","BANK_TRANSFER","Desktop","IN","IN","0","698","7","4504","false","1"
"MLTXN-000410","CUST-ML-0267","1083","UPI","Desktop","IN","IN","0","377","7","1218","false","0"
"MLTXN-000411","CUST-ML-0090","4027","UPI","Desktop","IN","IN","1","502","8","2027","false","0"
"MLTXN-000412","CUST-ML-0431","25119","NETBANKING","Mobile","IN","IN","0","438","12","1562","false","0"
"MLTXN-000413","CUST-ML-0171","2707","BANK_TRANSFER","Mobile","IN","IN","0","2","2","2723","false","0"
"MLTXN-000414","CUST-ML-0102","313","CARD","Mobile","AE","AE","0","748","16","901","false","0"
"MLTXN-000415","CUST-ML-0520","2191","UPI","Mobile","DE","IN","0","896","16","1882","false","0"
"MLTXN-000416","CUST-ML-0418","5283","CARD","Mobile","AE","AE","0","386","13","3720","false","0"
"MLTXN-000417","CUST-ML-0235","1228","BANK_TRANSFER","Desktop","IN","IN","1","368","13","1246","false","1"
"MLTXN-000418","CUST-ML-0458","1581","UPI","Desktop","SG","SG","0","782","15","2324","false","0"
"MLTXN-000419","CUST-ML-0297","8541","UPI","Mobile","IN","US","2","12","2","1855","false","1"
"MLTXN-000420","CUST-ML-0376","4032","UPI","Desktop","IN","IN","0","683","14","2121","false","0"
"MLTXN-000421","CUST-ML-0043","588","CARD","Mobile","DE","DE","0","309","5","1062","false","0"
"MLTXN-000422","CUST-ML-0459","1463","UPI","Mobile","IN","IN","0","359","7","1759","false","0"
"MLTXN-000423","CUST-ML-0271","5550","WALLET","Mobile","IN","IN","2","9","2","5642","false","1"
"MLTXN-000424","CUST-ML-0069","1286","CARD","Desktop","CA","GB","0","455","11","3023","false","1"
"MLTXN-000425","CUST-ML-0564","1412","BANK_TRANSFER","Tablet","AU","AU","2","64","5","2203","false","0"
"MLTXN-000426","CUST-ML-0177","971","UPI","Tablet","US","US","0","244","5","1397","false","0"
"MLTXN-000427","CUST-ML-0412","990","UPI","Desktop","GB","IN","0","590","13","809","false","0"
"MLTXN-000428","CUST-ML-0400","1261","CARD","Mobile","IN","IN","0","256","7","1322","false","0"
"MLTXN-000429","CUST-ML-0462","3761","NETBANKING","Desktop","IN","IN","0","580","21","1922","false","1"
"MLTXN-000430","CUST-ML-0422","22727","CARD","Mobile","IN","IN","0","21","2","8684","false","1"
"MLTXN-000431","CUST-ML-0314","2600","UPI","Tablet","IN","IN","1","638","16","3827","false","0"
"MLTXN-000432","CUST-ML-0088","2015","CARD","Mobile","IN","IN","0","4","4","1465","false","0"
"MLTXN-000433","CUST-ML-0565","590","UPI","Desktop","DE","DE","0","616","18","1194","false","0"
"MLTXN-000434","CUST-ML-0012","713","CARD","Mobile","IN","IN","0","10","3","2713","false","0"
"MLTXN-000435","CUST-ML-0079","2605","UPI","Mobile","IN","IN","0","1197","22","3340","false","1"
"MLTXN-000436","CUST-ML-0122","514","NETBANKING","Mobile","IN","IN","2","41","1","423","false","0"
"MLTXN-000437","CUST-ML-0490","1309","CARD","Mobile","CA","CA","0","33","2","2350","false","0"
"MLTXN-000438","CUST-ML-0258","919","WALLET","Mobile","IN","IN","0","72","3","1341","false","0"
"MLTXN-000439","CUST-ML-0303","1114","UPI","Mobile","IN","IN","1","127","6","879","false","0"
"MLTXN-000440","CUST-ML-0294","512","UPI","Mobile","IN","IN","0","538","20","617","false","0"
"MLTXN-000441","CUST-ML-0312","3520","UPI","Mobile","GB","GB","0","2","2","2286","false","0"
"MLTXN-000442","CUST-ML-0344","1111","CARD","Mobile","SA","SA","1","209","6","804","false","1"
"MLTXN-000443","CUST-ML-0394","3192","NETBANKING","Mobile","IN","IN","4","455","17","2536","false","0"
"MLTXN-000444","CUST-ML-0509","4136","WALLET","Mobile","CA","CA","1","509","15","4626","false","0"
"MLTXN-000445","CUST-ML-0199","1512","NETBANKING","Desktop","IN","IN","1","338","8","2586","false","0"
"MLTXN-000446","CUST-ML-0423","8251","WALLET","Mobile","IN","IN","0","9","2","311","false","0"
"MLTXN-000447","CUST-ML-0300","276","NETBANKING","Tablet","IN","IN","0","565","14","455","false","0"
"MLTXN-000448","CUST-ML-0148","3036","UPI","Mobile","SG","IN","1","929","15","2634","false","1"
"MLTXN-000449","CUST-ML-0069","11793","CARD","Desktop","GB","GB","0","455","12","2217","false","0"
"MLTXN-000450","CUST-ML-0494","4974","CARD","Mobile","AE","AE","0","21","1","6912","false","0"
"MLTXN-000451","CUST-ML-0231","1876","UPI","Mobile","IN","IN","0","464","12","1504","false","0"
"MLTXN-000452","CUST-ML-0338","585","BANK_TRANSFER","Desktop","AU","GB","0","632","23","593","false","0"
"MLTXN-000453","CUST-ML-0019","12806","UPI","Mobile","IN","IN","0","63","2","3689","false","0"
"MLTXN-000454","CUST-ML-0586","4308","CARD","Mobile","GB","GB","0","608","10","331","false","0"
"MLTXN-000455","CUST-ML-0327","4988","UPI","Mobile","IN","IN","1","13","0","3703","true","0"
"MLTXN-000456","CUST-ML-0170","3772","UPI","Mobile","IN","IN","1","373","8","2007","false","0"
"MLTXN-000457","CUST-ML-0568","14607","UPI","Desktop","IN","IN","0","307","5","1526","false","0"
"MLTXN-000458","CUST-ML-0143","8297","UPI","Mobile","SG","SG","0","67","3","7491","false","0"
"MLTXN-000459","CUST-ML-0238","5592","UPI","Mobile","IN","IN","0","853","17","4805","false","1"
"MLTXN-000460","CUST-ML-0555","2967","CARD","Mobile","IN","IN","1","314","11","2442","false","0"
"MLTXN-000461","CUST-ML-0431","1673","NETBANKING","Mobile","IN","IN","1","438","13","1549","false","0"
"MLTXN-000462","CUST-ML-0390","1337","NETBANKING","Tablet","SG","SG","0","1098","21","770","false","0"
"MLTXN-000463","CUST-ML-0145","5996","NETBANKING","Mobile","IN","IN","0","667","16","4124","false","0"
